longitude,latitude,polygon_group,name_long
38.89251,3.5007400000000004,14-1-1,Kenya
39.55938425876585,3.42206,14-1-1,Kenya
39.85494,3.83879,14-1-1,Kenya
40.76848,4.257020000000001,14-1-1,Kenya
41.1718,3.9190899999999997,14-1-1,Kenya
41.85508309264397,3.918911920483727,14-1-1,Kenya
40.98105,2.7845199999999997,14-1-1,Kenya
40.993,-0.85829,14-1-1,Kenya
41.58513,-1.6832500000000001,14-1-1,Kenya
40.88477,-2.08255,14-1-1,Kenya
40.63785000000001,-2.49979,14-1-1,Kenya
40.26304000000001,-2.57309,14-1-1,Kenya
40.12119,-3.27768,14-1-1,Kenya
39.80006,-3.68116,14-1-1,Kenya
39.604890000000005,-4.3465300000000004,14-1-1,Kenya
39.20222,-4.67677,14-1-1,Kenya
24.567369012152085,8.229187933785468,15-1-1,Sudan
23.805813429466752,8.666318874542526,15-1-1,Sudan
23.459012892355986,8.954285793488893,15-1-1,Sudan
23.394779087017184,9.265067857292223,15-1-1,Sudan
23.55724979014283,9.6812181665386845,15-1-1,Sudan
23.554304233502194,10.089255275915308,15-1-1,Sudan
22.97754357269261,10.71446259199854,15-1-1,Sudan
22.864165480244225,11.142395127807546,15-1-1,Sudan
22.876219999999932,11.384610000000123,15-1-1,Sudan
22.50869,11.679360000000031,15-1-1,Sudan
22.497619999999984,12.260240000000067,15-1-1,Sudan
22.288010000000043,12.646049999999946,15-1-1,Sudan
21.93680999999998,12.588180000000136,15-1-1,Sudan
22.037589999999966,12.95545999999996,15-1-1,Sudan
22.296580000000006,13.372319999999945,15-1-1,Sudan
22.18329,13.78648000000004,15-1-1,Sudan
22.512020000000007,14.093179999999961,15-1-1,Sudan
22.30350999999996,14.326820000000055,15-1-1,Sudan
22.56795000000011,14.944290000000137,15-1-1,Sudan
23.024590000000103,15.680720000000065,15-1-1,Sudan
23.886890000000108,15.610839999999996,15-1-1,Sudan
23.83766000000014,19.580470000000105,15-1-1,Sudan
23.850000000000136,20.000000000000057,15-1-1,Sudan
25.000000000000114,20.003040000000055,15-1-1,Sudan
25,22,15-1-1,Sudan
29.019999999999982,22,15-1-1,Sudan
32.89999999999998,22,15-1-1,Sudan
36.86622999999997,22,15-1-1,Sudan
37.1887200000001,21.018850000000043,15-1-1,Sudan
36.969409999999925,20.83744000000013,15-1-1,Sudan
37.11470000000014,19.807960000000094,15-1-1,Sudan
37.4817900000001,18.61409000000009,15-1-1,Sudan
37.862760000000094,18.36785999999995,15-1-1,Sudan
38.410089959473225,17.998307399970315,15-1-1,Sudan
37.90400000000011,17.427540000000022,15-1-1,Sudan
37.167470000000094,17.263140000000135,15-1-1,Sudan
36.852530000000115,16.956549999999993,15-1-1,Sudan
36.75389000000007,16.291860000000042,15-1-1,Sudan
36.32321999999999,14.822490000000016,15-1-1,Sudan
36.42951000000005,14.422110000000032,15-1-1,Sudan
36.27022000000005,13.563330000000121,15-1-1,Sudan
35.86363,12.578280000000063,15-1-1,Sudan
35.26049000000006,12.08286000000004,15-1-1,Sudan
34.83163000000013,11.318960000000118,15-1-1,Sudan
34.73115000000013,10.910170000000107,15-1-1,Sudan
34.25745000000006,10.630089999999996,15-1-1,Sudan
33.961620000000096,9.583580000000097,15-1-1,Sudan
33.97498000000007,8.68455999999992,15-1-1,Sudan
33.963392794971185,9.464285229420625,15-1-1,Sudan
33.82496348090751,9.484060845715362,15-1-1,Sudan
33.84213085302815,9.981914637215993,15-1-1,Sudan
33.72195924818311,10.325262079630193,15-1-1,Sudan
33.206938084561784,10.720111638406593,15-1-1,Sudan
33.086766479716744,11.441141267476496,15-1-1,Sudan
33.206938084561784,12.179338268667095,15-1-1,Sudan
32.743419037302544,12.248007757149992,15-1-1,Sudan
32.67474954881965,12.02483191958072,15-1-1,Sudan
32.073891524594785,11.973329803218519,15-1-1,Sudan
32.31423473428475,11.68148447716652,15-1-1,Sudan
32.400071594888345,11.080626452941488,15-1-1,Sudan
31.850715687025513,10.531270545078826,15-1-1,Sudan
31.35286189552488,9.810240916008695,15-1-1,Sudan
30.837840731903384,9.70723668328452,15-1-1,Sudan
29.996639497988554,10.290927335388687,15-1-1,Sudan
29.61895731133285,10.084918869940225,15-1-1,Sudan
29.515953078608618,9.793073543888056,15-1-1,Sudan
29.000931914987177,9.60423245056029,15-1-1,Sudan
28.966597170745786,9.398223985111656,15-1-1,Sudan
27.970889587744352,9.398223985111656,15-1-1,Sudan
27.833550610778786,9.60423245056029,15-1-1,Sudan
27.112520981708883,9.638567194801624,15-1-1,Sudan
26.752006167173818,9.466893473594496,15-1-1,Sudan
26.477328213242515,9.552730334198088,15-1-1,Sudan
25.962307049621018,10.136420986302426,15-1-1,Sudan
25.790633328413946,10.411098940233728,15-1-1,Sudan
25.069603699343986,10.273759963267992,15-1-1,Sudan
24.794925745412684,9.810240916008695,15-1-1,Sudan
24.53741516360202,8.91753756573172,15-1-1,Sudan
24.19406772118765,8.728696472403897,15-1-1,Sudan
23.886979580860668,8.619729712933065,15-1-1,Sudan
24.567369012152085,8.229187933785468,15-1-1,Sudan
23.83766000000014,19.580470000000105,16-1-1,Chad
23.886890000000108,15.610839999999996,16-1-1,Chad
23.024590000000103,15.680720000000065,16-1-1,Chad
22.56795000000011,14.944290000000137,16-1-1,Chad
22.30350999999996,14.326820000000055,16-1-1,Chad
22.512020000000007,14.093179999999961,16-1-1,Chad
22.18329,13.78648000000004,16-1-1,Chad
22.296580000000006,13.372319999999945,16-1-1,Chad
22.037589999999966,12.95545999999996,16-1-1,Chad
21.93680999999998,12.588180000000136,16-1-1,Chad
22.288010000000043,12.646049999999946,16-1-1,Chad
22.497619999999984,12.260240000000067,16-1-1,Chad
22.50869,11.679360000000031,16-1-1,Chad
22.876219999999932,11.384610000000123,16-1-1,Chad
22.864165480244225,11.142395127807546,16-1-1,Chad
22.23112918466876,10.97188873946061,16-1-1,Chad
21.723821648859456,10.567055568885976,16-1-1,Chad
21.000868361096167,9.475985215691509,16-1-1,Chad
20.05968549976427,9.012706000194854,16-1-1,Chad
19.09400800952602,9.07484691002584,16-1-1,Chad
18.812009718509273,8.982914536978598,16-1-1,Chad
18.911021762780507,8.630894680206353,16-1-1,Chad
18.38955488452322,8.281303615751824,16-1-1,Chad
17.964929640380888,7.890914008002994,16-1-1,Chad
16.705988396886255,7.5083275415299795,16-1-1,Chad
16.456184523187346,7.734773667832968,16-1-1,Chad
16.290561557691888,7.754307359239419,16-1-1,Chad
16.106231723706742,7.497087917506462,16-1-1,Chad
15.279460483469109,7.421924546737969,16-1-1,Chad
15.436091749745742,7.692812404811889,16-1-1,Chad
15.120865512765306,8.382150173369439,16-1-1,Chad
14.97999555833769,8.796104234243472,16-1-1,Chad
14.54446658698177,8.965861314322268,16-1-1,Chad
13.954218377344006,9.549494940626687,16-1-1,Chad
14.171466098699028,10.021378282099931,16-1-1,Chad
14.62720055508106,9.920919297724538,16-1-1,Chad
14.909353875394716,9.992129421422732,16-1-1,Chad
15.467872755605242,9.982336737503545,16-1-1,Chad
14.92356489427496,10.891325181517473,16-1-1,Chad
14.9601518083376,11.555574042197224,16-1-1,Chad
14.89336000000003,12.219049999999982,16-1-1,Chad
14.495787387762846,12.85939626713733,16-1-1,Chad
14.595781284247607,13.33042694747786,16-1-1,Chad
13.95447675950561,13.353448798063766,16-1-1,Chad
13.956698846094127,13.996691189016929,16-1-1,Chad
13.540393507550789,14.367133693901224,16-1-1,Chad
13.972170000000006,15.684370000000058,16-1-1,Chad
15.247731154041844,16.627305813050782,16-1-1,Chad
15.30044111497972,17.927949937405003,16-1-1,Chad
15.685740594147774,19.957180080642388,16-1-1,Chad
15.903246697664315,20.387618923417506,16-1-1,Chad
15.487148064850146,20.730414537025638,16-1-1,Chad
15.47106000000008,21.04845000000006,16-1-1,Chad
15.096887648181848,21.30851878507491,16-1-1,Chad
14.851300000000037,22.862950000000126,16-1-1,Chad
15.860850000000084,23.409719999999993,16-1-1,Chad
19.849260000000072,21.49509000000006,16-1-1,Chad
23.83766000000014,19.580470000000105,16-1-1,Chad
-71.71236141629296,19.714455878167357,17-1-1,Haiti
-71.62487321642283,19.169837958243306,17-1-1,Haiti
-71.7013026597825,18.785416978424053,17-1-1,Haiti
-71.94511206733556,18.61690013272026,17-1-1,Haiti
-71.68773759630588,18.31666006110447,17-1-1,Haiti
-71.70830481635805,18.044997056546094,17-1-1,Haiti
-72.37247616238935,18.21496084235406,17-1-1,Haiti
-72.84441118029488,18.145611070218365,17-1-1,Haiti
-73.45455481636503,18.2179063989947,17-1-1,Haiti
-73.92243323433566,18.030992743395004,17-1-1,Haiti
-74.45803361682478,18.342549953682706,17-1-1,Haiti
-74.36992529976713,18.66490753831941,17-1-1,Haiti
-73.44954220243272,18.526052964751145,17-1-1,Haiti
-72.69493709989064,18.445799465401862,17-1-1,Haiti
-72.334881557897,18.668421535715254,17-1-1,Haiti
-72.79164954292489,19.10162506761803,17-1-1,Haiti
-72.78410478381028,19.48359141690341,17-1-1,Haiti
-73.41502234566175,19.639550889560283,17-1-1,Haiti
-73.18979061551762,19.915683905511912,17-1-1,Haiti
-72.57967281766362,19.871500555902358,17-1-1,Haiti
-71.71236141629296,19.714455878167357,17-1-1,Haiti
-71.70830481635805,18.044997056546094,18-1-1,Dominican Republic
-71.68773759630588,18.31666006110447,18-1-1,Dominican Republic
-71.94511206733556,18.61690013272026,18-1-1,Dominican Republic
-71.7013026597825,18.785416978424053,18-1-1,Dominican Republic
-71.62487321642283,19.169837958243306,18-1-1,Dominican Republic
-71.71236141629296,19.714455878167357,18-1-1,Dominican Republic
-71.58730445014663,19.8849105900821,18-1-1,Dominican Republic
-70.80670610216174,19.880285549391985,18-1-1,Dominican Republic
-70.21436499701613,19.62288524014616,18-1-1,Dominican Republic
-69.95081519232758,19.64799998624001,18-1-1,Dominican Republic
-69.76925004747008,19.29326711677244,18-1-1,Dominican Republic
-69.22212582057988,19.313214219637103,18-1-1,Dominican Republic
-69.25434607611385,19.015196234609874,18-1-1,Dominican Republic
-68.80941199408083,18.979074408437853,18-1-1,Dominican Republic
-68.31794328476897,18.612197577381693,18-1-1,Dominican Republic
-68.68931596543452,18.205142320218613,18-1-1,Dominican Republic
-69.16494584824892,18.42264842373511,18-1-1,Dominican Republic
-69.62398759629764,18.38071299893025,18-1-1,Dominican Republic
-69.95293392605154,18.42830699307106,18-1-1,Dominican Republic
-70.1332329983179,18.245915025296895,18-1-1,Dominican Republic
-70.51713721381422,18.184290879788833,18-1-1,Dominican Republic
-70.66929846869763,18.426885891183034,18-1-1,Dominican Republic
-70.99995012071719,18.283328762276213,18-1-1,Dominican Republic
-71.4002099270339,17.5985643579766,18-1-1,Dominican Republic
-71.65766191271202,17.7575727401387,18-1-1,Dominican Republic
-71.70830481635805,18.044997056546094,18-1-1,Dominican Republic
178.7253,71.0988,19-1-1,Russian Federation
180.00000000000006,71.51571433642829,19-1-1,Russian Federation
180.00000000000006,70.83219920854673,19-1-1,Russian Federation
178.90342499999997,70.78114000000001,19-1-1,Russian Federation
178.7253,71.0988,19-1-1,Russian Federation
49.10116000000011,46.399330000000134,19-2-1,Russian Federation
48.64541000000008,45.806290000000104,19-2-1,Russian Federation
47.67590999999999,45.64149000000015,19-2-1,Russian Federation
46.68201000000005,44.6092000000001,19-2-1,Russian Federation
47.59093999999999,43.660160000000076,19-2-1,Russian Federation
47.49252000000007,42.98658000000012,19-2-1,Russian Federation
48.58437000000015,41.808880000000045,19-2-1,Russian Federation
48.58435339611342,41.80886879162067,19-2-1,Russian Federation
47.98728315612598,41.40581920019423,19-2-1,Russian Federation
47.81566572448463,41.15141612402135,19-2-1,Russian Federation
47.37331546406623,41.2197323675112,19-2-1,Russian Federation
46.68607059101661,41.82713715266988,19-2-1,Russian Federation
46.404950799348825,41.860675157227305,19-2-1,Russian Federation
45.776400000000024,42.09244000000018,19-2-1,Russian Federation
45.47027916848572,42.50278066666998,19-2-1,Russian Federation
44.537622918481986,42.71199270280363,19-2-1,Russian Federation
43.931210000000135,42.55496000000011,19-2-1,Russian Federation
43.75599000000011,42.740830000000074,19-2-1,Russian Federation
42.39440000000013,43.220300000000066,19-2-1,Russian Federation
40.922190000000114,43.38215000000014,19-2-1,Russian Federation
40.07696495947977,43.553104153002316,19-2-1,Russian Federation
39.955008579270924,43.43499766699922,19-2-1,Russian Federation
38.68000000000001,44.280000000000086,19-2-1,Russian Federation
37.539120000000025,44.65721000000002,19-2-1,Russian Federation
36.6754600000001,45.244690000000105,19-2-1,Russian Federation
37.4031700000001,45.40451000000013,19-2-1,Russian Federation
38.23295000000002,46.24087000000003,19-2-1,Russian Federation
37.67372,46.636570000000006,19-2-1,Russian Federation
39.14767000000012,47.044750000000136,19-2-1,Russian Federation
39.121200000000044,47.26336000000009,19-2-1,Russian Federation
38.223538038899335,47.10218984637595,19-2-1,Russian Federation
38.25511233902978,47.54640045835691,19-2-1,Russian Federation
38.77057000000008,47.825620000000185,19-2-1,Russian Federation
39.738277622238854,47.89893707945197,19-2-1,Russian Federation
39.89562000000018,48.23241000000007,19-2-1,Russian Federation
39.674649999999986,48.78382000000016,19-2-1,Russian Federation
40.080789015469406,49.30742991799934,19-2-1,Russian Federation
40.06904000000014,49.60104999999999,19-2-1,Russian Federation
38.59498823421342,49.9264619004237,19-2-1,Russian Federation
38.01063113785693,49.9156615260747,19-2-1,Russian Federation
37.39345950699516,50.38395335550365,19-2-1,Russian Federation
36.62616784032542,50.225590928745135,19-2-1,Russian Federation
35.356116163887975,50.57719737405904,19-2-1,Russian Federation
35.377909999999986,50.773940000000096,19-2-1,Russian Federation
35.02218305841791,51.2075723333715,19-2-1,Russian Federation
34.22481570815427,51.25599315042888,19-2-1,Russian Federation
34.141978387190534,51.566413479206346,19-2-1,Russian Federation
34.39173058445709,51.768881740925906,19-2-1,Russian Federation
33.75269982273579,52.3350745713318,19-2-1,Russian Federation
32.715760532367085,52.23846548116211,19-2-1,Russian Federation
32.41205813978769,52.28869497334978,19-2-1,Russian Federation
32.15944000000013,52.06125000000014,19-2-1,Russian Federation
31.785992447555252,52.1016775699397,19-2-1,Russian Federation
31.785970000000077,52.1016800000001,19-2-1,Russian Federation
31.54001834486226,52.74205231384636,19-2-1,Russian Federation
31.305200636528014,53.07399587667321,19-2-1,Russian Federation
31.49763999999999,53.16743000000014,19-2-1,Russian Federation
32.30451948418823,53.13272614197291,19-2-1,Russian Federation
32.69364301934604,53.35142080343218,19-2-1,Russian Federation
32.405598585751164,53.61804535584204,19-2-1,Russian Federation
31.731272820774507,53.79402944601202,19-2-1,Russian Federation
31.79142418796224,53.974638576872124,19-2-1,Russian Federation
31.38447228366374,54.15705638286238,19-2-1,Russian Federation
30.75753380709872,54.81177094178432,19-2-1,Russian Federation
30.971835971813135,55.08154775656404,19-2-1,Russian Federation
30.87390913262001,55.55097646750341,19-2-1,Russian Federation
29.896294386522356,55.78946320253041,19-2-1,Russian Federation
29.371571893030673,55.670090643936184,19-2-1,Russian Federation
29.229513380660308,55.91834422466636,19-2-1,Russian Federation
28.17670942557794,56.16912995057879,19-2-1,Russian Federation
27.855282016722526,56.75932648378429,19-2-1,Russian Federation
27.77001590344093,57.24425812441123,19-2-1,Russian Federation
27.288184848751513,57.47452830670383,19-2-1,Russian Federation
27.71668582531572,57.79189911562436,19-2-1,Russian Federation
27.42015000000015,58.72457000000014,19-2-1,Russian Federation
28.13169925305175,59.300825100330925,19-2-1,Russian Federation
27.981120000000033,59.47537000000011,19-2-1,Russian Federation
27.981126857000987,59.47537333432527,19-2-1,Russian Federation
29.117700000000013,60.02805000000012,19-2-1,Russian Federation
28.070001921525666,60.50351912796823,19-2-1,Russian Federation
28.07000000000005,60.503520000000094,19-2-1,Russian Federation
30.21110721204445,61.780027777749694,19-2-1,Russian Federation
31.139991082490894,62.35769277612441,19-2-1,Russian Federation
31.516092156711125,62.86768748641289,19-2-1,Russian Federation
30.035872430142717,63.55281362573855,19-2-1,Russian Federation
30.44468468600371,64.20445343693909,19-2-1,Russian Federation
29.54442955904699,64.94867157659048,19-2-1,Russian Federation
30.217650000000003,65.80598,19-2-1,Russian Federation
29.054588657352326,66.94428620062206,19-2-1,Russian Federation
29.97742638522061,67.69829702419275,19-2-1,Russian Federation
28.445943637818658,68.36461294216404,19-2-1,Russian Federation
28.591929559043194,69.06477692328666,19-2-1,Russian Federation
29.399550000000033,69.15692000000013,19-2-1,Russian Federation
31.101042202597625,69.55810108805622,19-2-1,Russian Federation
31.10108000000008,69.55811000000011,19-2-1,Russian Federation
32.13272000000018,69.90595000000019,19-2-1,Russian Federation
33.77547000000004,69.30142000000012,19-2-1,Russian Federation
36.51396,69.06342000000006,19-2-1,Russian Federation
40.29234000000014,67.93240000000003,19-2-1,Russian Federation
41.059870000000046,67.45713000000012,19-2-1,Russian Federation
41.1259500000001,66.79158000000007,19-2-1,Russian Federation
40.01583000000005,66.26618000000013,19-2-1,Russian Federation
38.382949999999994,65.9995300000001,19-2-1,Russian Federation
33.91871000000015,66.75961000000001,19-2-1,Russian Federation
33.18444000000005,66.63252999999997,19-2-1,Russian Federation
34.814770000000124,65.90015000000017,19-2-1,Russian Federation
34.87857425307874,65.4362128770482,19-2-1,Russian Federation
34.94391000000007,64.41437000000019,19-2-1,Russian Federation
36.23129,64.10945000000004,19-2-1,Russian Federation
37.01273000000009,63.84983000000011,19-2-1,Russian Federation
37.141970000000185,64.33471000000009,19-2-1,Russian Federation
36.53957903508979,64.76446000000004,19-2-1,Russian Federation
37.17604000000006,65.14322000000016,19-2-1,Russian Federation
39.59345000000002,64.5207900000002,19-2-1,Russian Federation
40.43560000000008,64.76446000000004,19-2-1,Russian Federation
39.76260000000019,65.49682000000001,19-2-1,Russian Federation
42.09309000000013,66.47623000000004,19-2-1,Russian Federation
43.01604000000009,66.41858000000013,19-2-1,Russian Federation
43.94975000000011,66.06908000000004,19-2-1,Russian Federation
44.53226000000001,66.75634000000014,19-2-1,Russian Federation
43.698390000000074,67.35245000000003,19-2-1,Russian Federation
44.18795000000017,67.95051000000012,19-2-1,Russian Federation
43.45282000000003,68.57078999999999,19-2-1,Russian Federation
46.250000000000114,68.25,19-2-1,Russian Federation
46.82134000000008,67.68997000000007,19-2-1,Russian Federation
45.55517000000003,67.56652000000003,19-2-1,Russian Federation
45.56202000000013,67.01005000000015,19-2-1,Russian Federation
46.34915000000012,66.6676700000001,19-2-1,Russian Federation
47.89416000000017,66.8845500000001,19-2-1,Russian Federation
48.13876000000005,67.52238000000006,19-2-1,Russian Federation
50.22766000000013,67.99867000000017,19-2-1,Russian Federation
53.71743000000015,68.85738000000015,19-2-1,Russian Federation
54.47171000000009,68.80815000000001,19-2-1,Russian Federation
53.48582000000016,68.20130999999998,19-2-1,Russian Federation
54.726279999999974,68.09701999999999,19-2-1,Russian Federation
55.44268000000011,68.43866000000008,19-2-1,Russian Federation
57.31702000000007,68.4662800000001,19-2-1,Russian Federation
58.802000000000135,68.88081999999997,19-2-1,Russian Federation
59.94142000000011,68.27844000000005,19-2-1,Russian Federation
61.07784000000021,68.94069000000007,19-2-1,Russian Federation
60.02999999999997,69.5200000000001,19-2-1,Russian Federation
60.55000000000001,69.85000000000002,19-2-1,Russian Federation
63.50400000000013,69.54739000000006,19-2-1,Russian Federation
64.88811500000003,69.23483500000009,19-2-1,Russian Federation
68.51216000000016,68.09233000000012,19-2-1,Russian Federation
69.18068000000011,68.61563000000012,19-2-1,Russian Federation
68.16444000000007,69.14436000000006,19-2-1,Russian Federation
68.13522,69.35649000000012,19-2-1,Russian Federation
66.93008000000015,69.45461000000012,19-2-1,Russian Federation
67.25976000000009,69.92873000000009,19-2-1,Russian Federation
66.72492000000017,70.70889000000017,19-2-1,Russian Federation
66.69466000000006,71.02897000000019,19-2-1,Russian Federation
68.54006000000004,71.93450000000018,19-2-1,Russian Federation
69.19636000000003,72.84336000000019,19-2-1,Russian Federation
69.94,73.04000000000008,19-2-1,Russian Federation
72.58754000000005,72.77629000000013,19-2-1,Russian Federation
72.79603000000003,72.22005999999999,19-2-1,Russian Federation
71.84811000000008,71.4089800000001,19-2-1,Russian Federation
72.47010999999998,71.09019000000006,19-2-1,Russian Federation
72.79188000000005,70.39114000000001,19-2-1,Russian Federation
72.56470000000013,69.02085,19-2-1,Russian Federation
73.66787,68.40789999999998,19-2-1,Russian Federation
73.23870000000005,67.74040000000002,19-2-1,Russian Federation
71.28000000000009,66.3200000000001,19-2-1,Russian Federation
72.42301000000009,66.17267000000021,19-2-1,Russian Federation
72.82076999999998,66.53267000000005,19-2-1,Russian Federation
73.92099000000013,66.78946000000013,19-2-1,Russian Federation
74.18651000000011,67.28429,19-2-1,Russian Federation
75.05200000000008,67.76047000000011,19-2-1,Russian Federation
74.46926000000013,68.32899000000009,19-2-1,Russian Federation
74.9358400000001,68.98918000000009,19-2-1,Russian Federation
73.84235999999999,69.07146000000006,19-2-1,Russian Federation
73.60187000000019,69.62763000000001,19-2-1,Russian Federation
74.39980000000003,70.63175000000001,19-2-1,Russian Federation
73.10109999999997,71.4471700000002,19-2-1,Russian Federation
74.89082000000019,72.12119000000013,19-2-1,Russian Federation
74.65926000000007,72.83227000000005,19-2-1,Russian Federation
75.1580100000001,72.85497000000015,19-2-1,Russian Federation
75.68351000000013,72.30056000000013,19-2-1,Russian Federation
75.2889800000001,71.3355600000001,19-2-1,Russian Federation
76.35911000000004,71.15287000000018,19-2-1,Russian Federation
75.90313000000015,71.87401000000006,19-2-1,Russian Federation
77.57665000000009,72.26717000000002,19-2-1,Russian Federation
79.6520200000001,72.32011,19-2-1,Russian Federation
81.50000000000006,71.75000000000006,19-2-1,Russian Federation
80.6107100000001,72.58285000000012,19-2-1,Russian Federation
80.51109000000002,73.64819999999997,19-2-1,Russian Federation
82.25000000000006,73.85000000000014,19-2-1,Russian Federation
84.65526,73.80591000000021,19-2-1,Russian Federation
86.82230000000015,73.93688000000003,19-2-1,Russian Federation
86.00956000000002,74.45967000000019,19-2-1,Russian Federation
87.16682000000014,75.11643000000004,19-2-1,Russian Federation
88.31571000000008,75.14393000000007,19-2-1,Russian Federation
90.26000000000005,75.64000000000004,19-2-1,Russian Federation
92.90057999999999,75.7733300000001,19-2-1,Russian Federation
93.23421000000008,76.04720000000009,19-2-1,Russian Federation
95.86000000000018,76.1400000000001,19-2-1,Russian Federation
96.67821000000009,75.91548,19-2-1,Russian Federation
98.92254000000014,76.44689,19-2-1,Russian Federation
100.75967000000014,76.43028000000004,19-2-1,Russian Federation
101.03532000000001,76.86189000000007,19-2-1,Russian Federation
101.9908400000001,77.28754000000015,19-2-1,Russian Federation
104.35160000000013,77.69792000000007,19-2-1,Russian Federation
106.06664000000018,77.37389000000007,19-2-1,Russian Federation
104.70500000000015,77.12740000000008,19-2-1,Russian Federation
106.9701300000001,76.97419000000008,19-2-1,Russian Federation
107.24000000000012,76.48000000000002,19-2-1,Russian Federation
108.1538000000001,76.7233500000001,19-2-1,Russian Federation
111.0772600000002,76.71000000000004,19-2-1,Russian Federation
113.33150999999998,76.22224,19-2-1,Russian Federation
114.13417000000004,75.84764000000001,19-2-1,Russian Federation
113.88539000000003,75.32779000000016,19-2-1,Russian Federation
112.77918,75.03186000000011,19-2-1,Russian Federation
110.15125000000012,74.47673000000003,19-2-1,Russian Federation
109.40000000000003,74.18000000000006,19-2-1,Russian Federation
110.63999999999999,74.04000000000002,19-2-1,Russian Federation
112.11919,73.78774000000016,19-2-1,Russian Federation
113.01954000000023,73.97693000000015,19-2-1,Russian Federation
113.52958000000024,73.33505000000014,19-2-1,Russian Federation
113.96880999999996,73.59488000000005,19-2-1,Russian Federation
115.56781999999998,73.75285000000008,19-2-1,Russian Federation
118.77633000000014,73.58771999999999,19-2-1,Russian Federation
119.01999999999998,73.12000000000006,19-2-1,Russian Federation
123.20066000000008,72.97122000000007,19-2-1,Russian Federation
123.25777000000016,73.73503000000005,19-2-1,Russian Federation
125.38000000000011,73.56000000000006,19-2-1,Russian Federation
126.97644000000003,73.56549000000012,19-2-1,Russian Federation
128.59126000000003,73.0387100000001,19-2-1,Russian Federation
129.05156999999997,72.39872000000008,19-2-1,Russian Federation
128.46000000000004,71.98000000000002,19-2-1,Russian Federation
129.71599000000015,71.19304000000011,19-2-1,Russian Federation
131.28858000000025,70.78699000000012,19-2-1,Russian Federation
132.25350000000014,71.83630000000011,19-2-1,Russian Federation
133.85766000000024,71.3864200000001,19-2-1,Russian Federation
135.56192999999996,71.65525000000014,19-2-1,Russian Federation
137.49755000000005,71.3476300000001,19-2-1,Russian Federation
138.23409000000015,71.62803000000002,19-2-1,Russian Federation
139.8698300000001,71.48783000000014,19-2-1,Russian Federation
139.14791000000002,72.41619000000014,19-2-1,Russian Federation
140.46817,72.84941000000015,19-2-1,Russian Federation
149.5,72.20000000000005,19-2-1,Russian Federation
150.3511800000001,71.60643000000005,19-2-1,Russian Federation
152.9689000000002,70.84222000000005,19-2-1,Russian Federation
157.00688000000002,71.03141000000005,19-2-1,Russian Federation
158.99779,70.86671999999999,19-2-1,Russian Federation
159.83031000000017,70.45324000000005,19-2-1,Russian Federation
159.70866,69.72198000000003,19-2-1,Russian Federation
160.9405300000003,69.4372800000001,19-2-1,Russian Federation
162.27907000000005,69.64204000000001,19-2-1,Russian Federation
164.05248000000006,69.66823,19-2-1,Russian Federation
165.94037000000014,69.47199,19-2-1,Russian Federation
167.83566999999994,69.58269000000013,19-2-1,Russian Federation
169.5776300000001,68.69380000000007,19-2-1,Russian Federation
170.8168800000002,69.01362999999998,19-2-1,Russian Federation
170.0082000000001,69.65276000000006,19-2-1,Russian Federation
170.4534500000002,70.09703000000007,19-2-1,Russian Federation
173.64391000000012,69.81743000000006,19-2-1,Russian Federation
175.7240300000002,69.87725000000017,19-2-1,Russian Federation
178.60000000000002,69.40000000000003,19-2-1,Russian Federation
180,68.96363636363651,19-2-1,Russian Federation
180,64.97970870219848,19-2-1,Russian Federation
179.99280999999996,64.97433000000001,19-2-1,Russian Federation
178.70720000000028,64.53493000000003,19-2-1,Russian Federation
177.41128000000003,64.60821000000004,19-2-1,Russian Federation
178.3130000000001,64.07593000000003,19-2-1,Russian Federation
178.90825000000018,63.251970000000085,19-2-1,Russian Federation
179.37033999999994,62.98262000000011,19-2-1,Russian Federation
179.48636,62.56894,19-2-1,Russian Federation
179.22825,62.304100000000176,19-2-1,Russian Federation
177.36430000000007,62.52190000000007,19-2-1,Russian Federation
174.56929000000025,61.769150000000025,19-2-1,Russian Federation
173.68013000000008,61.652610000000095,19-2-1,Russian Federation
172.14999999999998,60.94999999999999,19-2-1,Russian Federation
170.69850000000008,60.33618000000013,19-2-1,Russian Federation
170.33085000000028,59.881770000000074,19-2-1,Russian Federation
168.90045999999995,60.57355000000007,19-2-1,Russian Federation
166.29498000000024,59.78855000000016,19-2-1,Russian Federation
165.84000000000015,60.160000000000025,19-2-1,Russian Federation
164.87673999999993,59.731600000000014,19-2-1,Russian Federation
163.53929000000005,59.86871000000002,19-2-1,Russian Federation
163.21711000000016,59.211010000000044,19-2-1,Russian Federation
162.01733000000002,58.24328000000003,19-2-1,Russian Federation
162.05296999999996,57.83911999999998,19-2-1,Russian Federation
163.19191,57.615030000000104,19-2-1,Russian Federation
163.05794000000014,56.159240000000125,19-2-1,Russian Federation
162.12958000000015,56.122190000000046,19-2-1,Russian Federation
161.70146,55.285680000000184,19-2-1,Russian Federation
162.1174900000001,54.855140000000006,19-2-1,Russian Federation
160.36877000000027,54.34433000000007,19-2-1,Russian Federation
160.02173000000016,53.202570000000094,19-2-1,Russian Federation
158.5309400000001,52.958680000000186,19-2-1,Russian Federation
158.23118,51.94269000000003,19-2-1,Russian Federation
156.78979000000027,51.01105000000007,19-2-1,Russian Federation
